Image Path,Extracted Text
/content/processed_invoices/ti16400206.tif,"eeteee ome wea one tenes ase

. ° o.

POLITICAL CAMIAIGN CONTRIBUTION REQUEST

  

Date: 9/2097 State: GE Lost: []

 

RECIPIENT INFORMATON

Nuce
Grd bel Condes oe Poab'eing Org}

315 State Street
| Albazy, NY 12210

| Current Office and District Yrs)
Aspired Office and District tna
[Party Rep Sica

Commiztecs
crete

 

CONTRIDUTION INFORMATION

[Amoant TS 2 AIA OT
{Account Code Ke PFOA PIO YO |
[Check Paysbleto__________{ RACC)hepubiieas

Addres: 2 Onrrrped
(aly ittxen from address above) paegne

we TOTS

Notes:
Date needed; fundraiset daze: other fefo

 

Approved bys x 42
(Regieral Vice Presiders’s ulgnature)

(Senior View President's signature)
Revival 295

‘TI1640-0206
"
/content/processed_invoices/11229671.tif,"    

Stvd OT Ta

fom,
————

VEST INOL HT ATVTUSA

+ sem sana Baek

 

 

gossocL

 

BLBTE UST ig

meee fe mee
.

  

VHUSEAUOTA GEC AO NOMLVERLVO +

 

1
of
3
1

pe

ti 2u/8 ouvad ~ 21/83 sive coruaa $GcorAuss CRTUIOCKOD

 

PASO THOR “MG TILT

oitezsrziz
200th ‘AT NADIOONt i

Nohtyyoe109

* SRNAWNESN? 9 sssi0td

ge de

soot” Sxtutxwor pat’
: TIRES UIGI TSVS OTT
eour’* We stacnouvisat ooovEO"" vod: TION. BiG

avagvord 81

 

 

i

3.

- CTR CONTRACTS 0039929° ..°
"
/content/processed_invoices/2028721083.tif," 

ose res

‘ehioalan Bett :
Eatin 13 iu
e A

Lard

'

'

   
 
 

S80 izesz07

 
"
/content/processed_invoices/2030402746.tif,"Niginta :
SProductsinc, ask
ogucts, INC, avokce an
‘ q DN a8 Invalea @1 | 45093

=
PA iat isloodifas

CK ya +Page No.

Internalés 40747

 

 
   

 

 

 

Cust. P.0.88978
BLII Tar Ship Tar
Re Me Harrison Machanical Corp Re Ne Harrison Mechanical Corp
22 Eaat Randolph Road 922 East Randolph Road
Hopenall, VA ° Hopenoll, VA
a) 23080
Ship Date Terns tBhip Via sSlupr No.iDue Data + “e
OD/n27/aF of +Nat 30 aPICK UP o4 2 2807/30/09 1
Boxt talots 0.00 1Chor 9.00 sVala 15.92 + Otys 9.00
rr re
Oty Ordered sDty. Ship rites No. tUnit Tt Extended
2Oty. Dkord iDescription tPrice Xt fpount
inte
4.00 4,00 34071~-FOOS
0.00 ' 3.90 7 15.92
. grafoil, with cerbon ¢
isteel centering gauge ft
tring, 1-1/2"", 1508 t
.
2 8 Foy yy?
“ oo foe eof
Virginia Dealing Praducta,Inc. ° Sub Total t 18.92 2
2 PQ. Dox 1252 Sates Tax 1 O72 6
Hopewall, VA. Fraight a - 0.00 8
23060 nos Invoice Total: . 14.64 4

 

rd

poareat-oal2 2030402746
"
/content/processed_invoices/500235344+-5344.tif,"on

rid

Abby Alison « Qualitative Research, Sue. Ft “ws

(

| . .
SEO Wet 22d St 1 Bagh
areal cles fa 00H . . +"" 22675-4605

Re Reynolds Tobacco Coe * |, ww wt z

401 North Nain .
Winston-Salem, North Carolina 27102 te

+ Atte: He. Daniel My Huxphy The ae o.
Marketing Ros. Dept. . % .

|
we “yt oeg . os Se Se ett ¢ ‘|

 

to.

Le
| .

’ . . we at

. &:

. . ce fe 7’

WEP. Og.

. we

. . 2

. g,
"
/content/processed_invoices/93117874.tif,".

1° Mapp Cotte Worbdehdey

 

 

 

 

 

 

As1 tslen Ae
So Sy eare ot
Tana 301-9270 “+ —~- ‘ t
» ° “ : oN
“5 . , Rapp Collins
“s
. -
BILL DATE AUGUST 25, 1995 BILL NUMBER X-03-1125
ve DUE DATE SEP25/34
CUENT LORILLARD LORILLARD
PRODUCT KENT. . ONE PARK AVENUE
MEDIA DIRECT MAIL NEW YORK, NY 10015
JOB O5e507 ATTN ALAN SADOVNICK
. MAILING 2
DESCRIPTION NETAMOUNT COMMISSION TOTAL
KEVUNE ASSEMBLY
STUDIO 16 357,50 83.10 420.60
TOTAL clances . 357.50 63.10 420.60
TOTAL AMOUNT DUE 357,50 63,10 420,60
PAY ASOVE AMOUNT
3
=
a
=
>

emda die Oeainn Cong. tet,
"
/content/processed_invoices/ti01410902.tif," 

PO, BOX 33698 WASHINGTON, DC, 20033 (703}631-4844

 

 

duly 2, 1993
INVOICE .

sion: . 0.00
Expenses

Airplane $785.00

Hotel 35.71

Auto 28.65

Meals, 15,60

TOTAL: $864.96

 

Please make check payable to: Eavironmental Issues Group
P.O, Box 33698
Washington, D.C, , 20033-0698

APPROVED FOR PAYMENT
BY,
a
BY.

pene t
Ale_/302.- 75a) _

DATE 2/9/93
OO 882
"
/content/processed_invoices/2084061297.tif,"B

A

)
Ox:

Professional Sports Publications, Inc.
(212) 697-1460

PHILT
PH
G,

ILIP MORRIS LHCORPORATEO
RY CAPREGL

120 PARK AVENUE

 

355 Lexington Ave. New York, NY {0017

     

we THEE
ATE: 35947
SEATS 06/19/97

PHILI

PHILIP KORRIS THCORPORATEO
120 PARK AVEXUE

NEW YORK, N¥ 10017

TAYOICE TERNS: HET 30 DAYS|

OUR INV. HO. HUST APPEAR ON REMITTANCE
YOUR COKTRACT No. P8866

FOR ADVERTISING IN THE OFFICIAL PROGRAM:

0

NSA FINALS BOOK

 

*96 BILLING
VR IV 4/C

Please make checks payable tos
Professional Sports Publications, Inc,
Remit tos
Box $820,G.P.0,
New York, NY 10087-5830

i
i

AOVERTISING 13,000.00

Aszisoye02

HET AXOUNT 13,000.06
ADVERTISER'S COPY
"
/content/processed_invoices/50063597.tif," 

  
  
   
   
 
   
    
 
    
   
    
      

7 ye . . tse ft et oe
_ . . . . .
+ * . oe ot . oe oe
er? . . oe oo. whee . . .
wet ene amet a we eee - . . etee ee “e
. :
a . Vel . wet 4° 3
“Se. . . + Livan crmengem “8 ronon“h tts °°” Deteatiuar te Leiven «
. ve PecdisnUensnsiraat 19, 2000 Leuven, Parable & Lawes
Tal, OIL/1231, Telex VerLecren' 22082 PROGP 77
- DIVPTVA 403593283 fF. 0 TOK
. wee . HALRCL 6172 GoSsoD 42st

:. FAKULTEIT GENEESKUNDE
REDIETNOTA SEKRETARIAAT = *k

es . * MINDEROROEDERSSTRAAT 17
. 92921 + 3000 LEUVEN

tweerentiea = Vou rifbrencoa*
FAOT.NRS 14102 02503.71

 
 

Omachrtiving
Desertpton

EON HR 52767 2602671

 

 

i

:

?

3

j

t

}

ge ° “enh !

2 . Fila o Bit One t
!

: KREDIEINOTA "" !

te eee oe wee oe ce ewe boo sees . ee tee —
. . . ., te
. . . cs .
o° ied . .
iy . . . .
% . . % * . !
2 . ue .
"
/content/processed_invoices/CTRCONTRACTS009895-9.tif,"= - -_
eae ween warren ont meee mine 8 oe _

 

Process. & instRUMENTS wr e720) 0
CORPORATION 7305716 :

ng PROADWAY. 3 ""S- BROOKLYN, NY, 11207
ote

‘Ove Gases We,

_ a
* maz te .

 

 

Yous Ones He,

    
 
 

mm coumors Pon, RonAccd 2SPAROH- Bade site ef
210 FAST beth pstEie es ee YERDAD: Det. JOU MREIBUSR
pire) “ROMS fo porns. 4 i i :
avails pee dom Feren"" : ' IEE 10 DAG

‘

comms, soavseest = 1/78 ~ way seas

tae ae ese

ar opanasdhetéri Biconversien sO DATE) OP
PARRY HO PARK Te Vale OW MACTIOISS
Me LaEe Be

     

 

: cTe-coNTRACTS oosikes

11225637
"
/content/processed_invoices/86619013.tif,"Tincicom, MD 2107

EO 8 95 eee
ara esate ras PRT EHS
a Hers

FOR: Check to the CIAR fa payment of

‘Lorillant’s July 1997, assessment, pet
the amached invoke,

 

i: a Sh ree
ae, eee eee
SEER AU ISH ree

a
"
/content/processed_invoices/2001211221.tif,"eased

vet tah

 

dufasese [Shey
<vabeadtle att

 
  

* tla

   

 

T peta ine Pome DU

MORRIS INCORPORATED 304034

pair RIS INCO
mH ervessn 304931

    
 
  

  

ane Trak
SIA nVeed Eleaf Dreds At] od oe

Hg late scans © avibusnent
ad OULN MARL 3t
o ab wre

ez0N03Ne 0510000 20's ooatoooroa coor

 

7s

Teerrerb07
1
"
/content/processed_invoices/0060031751.tif,"The American Tobacco Company
Six Stamford Forum
Stamford, CT 06904

Atta: Me, Bob Spight

Dewiptons AMERICAN DEEP DISCOUNT

Creative, Account Management

 

 

GUM Astocietes, Inc, INVOICE

16791
boca Na,

OosP.O rs,
O: AMT9IS/A,
PRES Octobet 25,1993
Yeema Net 30 Days

$2300.00

 

Al bcices bre paiva itn y2#01 A sare carpe of 1a por mone we be acted ant S0.ca/3
"
/content/processed_invoices/80211497.tif,"oo 8 oe . . *.
. TEGERIS LABORATORIES, INC,
5050 Beech Placo, Templa Hills, Md, 20748 (201) 899-0538
. (Formerly; Doriston Laboratories, Inc.) +
.. , et et # anvoIce © >
Sanuary’3l, 1986 ¢ peel rs :
, boritlard Ince * . . ot
+ ° 420 English Street oe ef *
Greensboro, North Carolina 27405 7°
= Attentions Dr. Connfe Stone Mee,
Reference: ” Purchase Order, Ho. Wa-A .
TL Reference: 211532, . .
Invofce Hows 1532-4 oe
TESCRIPTION _ yoo avount

 

* Teratogenfc and Perinatat/Postnatal *

: Study in the Rat with D-16 and B-212 ""
‘ Biatds oa eo os $26,500.00
. - Tuoulgttve,biN ings wbeeeree 228,500 00>, .

* st x . ° . .
twee . ner
. *_s RENITTAKCE ADMESS # *

. “sg? TEGERIS LABORATORIES, INC.
ee ‘ 5050 Beech Place .

tp Teaple HiTIs, HD 20745

<*""s pwoice *

 

* Cs8.88.00)

 

   
"
/content/processed_invoices/2028609645.tif,"FISH & NEAVE
1251 AVENUE OF THE AMERICAS, NEV? YORK, HY 19020,

Fae ean of cw YONG,
are

aqTeeronc nt weet
*

Fenty tt

r
Ccantsaloner af Patenta and
Tradeeaths

L Bashlagtoa, DC 26231

 
"
/content/processed_invoices/91515108.tif,"91515100

     

vo}ssyw0g Aousby ssoq
S/d **10 vjoourT ‘70 epoaindos p0z6

    

paeyy 1301
row
SS TP ERT
wea SOLO AN *H04 mae
Feel “1 409010 DAVOAY Uid {4 979
weg ng duog prep] 1201

 

 

DALLA BODOG CPTI f0C8 2 ITrENTID“OAIS Deva PIE

£6900 aH sapeposse? jaf a

 
"
/content/processed_invoices/2080483569.tif,"PRIcEWATERHOUSE(COPERS @

 

PricematerhouseCaopens IP
1177 desrug of he Aveeticas
Rew York, NY 10034

23 944 6000
facinde 210.5% 8110

Involee No.s 2232-003229-9
March 30,2000

Martin J, Barrington

Philip Morris Incorporated
120 Park Avenue

New York, NY 10017-5592

Ret Pu Invatce forSerte lated (othe Tobacco Llilgatlon Atast
Settlement Acreement— Febros Od hraugh February 29,2

Dear Me, Barrington:

Total duc for professional services rendered during the period $23,722.01
February 1,200 through February 29, 2000,

Remittance Copy; Please Enclote With Payment and Send To:

PRICEWATERHOUSECOOPERS LLP
Altention: Ted Martens

1197 Avenuc of the Americas

Suite 448

New York, New York, 10036

Federal Tax Wentification Numbers 13-1008324

69S¢sroRo7

(023900 Toherwe Pose

 
"
/content/processed_invoices/92248193.tif,"  

 

Oe TN NY En TETTT  HEE tae me

ard

 
    

. ~

 

.
4770 Deer Park Avonue, Deor Park, Now York 11729 :
. (516) 242-7722 a
. “
To: . cd ,

LORILLARD MEDIA senviege
je

7d PARK AVENU!
f° REW YORK w toorg-tass° .

e1Lenl ANTIONTELLO

       
 

.
‘ .

FULL.PAGE 4 COLOR AD*

ena DRDER @ 4-90025-0002 ” .
NEW YORK & LONG IBLAND TSBUES ce
RAGE’ ho, FORTH CovER .
wf. . id
et ‘ . .
. .
. ‘ .
“ . .

 

: * HATIONAL AGENCY DISCOUNT:
wes “Tope Paves .

 
     

 

. “ we * tee we
. ° . . .
* . * . oat
. at - 4 s
: . Das
out
ua to assuro,prope ot crodlt, plo: jake. wets
Wolco Is anclpsed» wee

“fhsura a'copy of.th
we with your'chock.,

.

 
"
/content/processed_invoices/2063113435.tif,"FinchbeineBadilloeWagnoreHarding

August 1996

Philip Morris Management Corp.
120 Park Avenua
New York, NY 10017-5592

For Sarvices rendered during tha month of
August 1996

$22,500.00

SEPEtTE9OZ *

To Rt te

*
"
/content/processed_invoices/91515338.tif,"DNISLLUIADY WOOGLNO

oN

S8t SAW

unod dauehe msey

(Bexer) JON ""Ve VS O/S JXEININL 5/2

eotor Am ""XTOA AI
DONTAY HEJTL 997
SIILAVIS YIOIH OVYIINYOT

 thoz-sze (sock BNOtd ©
Soxrrloce yao HyaTWIH © 1007xX0G ‘Od
BLYNLY ANYar1OS 0071 ‘13 NY

- “ONT TM

 
"
/content/processed_invoices/1000245309.tif,"+

   
   
 
 

8 te
T Phas 'totin waoan avecer
, Pmaleyrea
° chavo atecer

Areata CONN,
Jeokescon Monk Foner yt ate oD oe ”
, watssaena L204 Broadeay ?

‘ NUAENY OY . , ..

Decenber 17, 1966 °

  
   
 
 
   

Hx, Helnut Wake!
Philip Morris, Inc,

Research Center, Box

Ricksond Virginia

the year 1967,

  

John C, Haxvell, Jr,
Institutional Research Dept)

 
 

 

 
"
/content/processed_invoices/2022900802.tif,"oon

.
toe

""FISH & NEAVE

1281 AVENUE OF THE AMERICAS, NEW YCH, HY 10020,

Pe Lent OF CON
barn econs,
Pearman

dee am” one

Geq Dowtand Freer Hotrod Forly Siz BC)
r

Coashasleese ef Patents nd
Teeter
L Vavdfoghon, 06 2201

092527

$1,800

 

20s0062z02

on

© epee
"
/content/processed_invoices/2028708644.tif," 

- oe 22
. CRC. contiacr RESEARCH CENTER avoanpsit

 

Dudinens Adkninistraton . an Detps2Zaventech he” ve
Arneserntsetaacesstor *. co "" FobsaryAreove auPhegatoic”
,  TELEYAX® (fax nvet 02/820 19 99 t os TeblouniTbiis Soa7z0 6604 <a
+ Stwrltec ¢ = “os Set Talon biteicosres 1200,
Ledeve vurkoopedicnst i . . 4
a srbranlaan 45 b . oe ae {
. oe -*
. B= 1070 Bruvsol . - . aGB/HIV
2 . . . my! , a -
Bestulling 1 {Commands Nos, 1490/96 9% .

 

( Jodet yeval og ae Testa le rormetcond” : le :
on Heptvnore Ghtle pyirente ma mu faces) . e

  

 

. 3 . °3
. . . fe °

: . . ot af
.: oe + . bee .

PoOsine HCEVEELHED EENHEIO FAAELOUSCHRLMING * Pes *
. POSITION QUANTITE : ufaTe «DESIGNATION D'ARTICLE . ‘ PRK .
. ° ‘ . fe . te? Wane: .

1 3 stuk “Autoklaveerzandon, . “ eee
. afo, 480 no x 220 ma we
fe . aan BE B3500,-/atuk *% ~ 25.500, .
- - *e . . .

   

Dit is da-nsghritteltjca bavoatiging’van onzo tolofonincha bostalling
* doorgagaven op 6 anid door Hoveg!Chriotina, Yaln. .e

  

Lome ar . 2 fe »
3 5
: ete A s
tk g.
. . UE
- . ro, Ss. -
. _ Uvergutaininioa Brateons 7. 4¢do Mock s1994 | * a. Nanedén bulckd J+
° . : Managozont Accountant |.

   
 

""teraitiegtgndtn ates: franko °
2 Betesnavat etfs de peitentl” - 30 dagon oinds raand *

* pvatecasppenne dated Koveate HACRCE» BEWOYA

  
"
/content/processed_invoices/0001233558.tif,"Tod Ba! *a.sewmpany, ine /edve~asing
. 1113 Deedaoy-low wa meres + AUER
Phene 17 090 701 Cone Bamewerd hoe Se

i PPAAT FROCUCTICn Inucsce
TE BPO 8 wItL Lana
eae Pictoeh Keee

re @ CAMEREC ACS

F
fe
re
ig

ene

TLVE | 30ats,

CTC RCTIEA 1PST

COC RATED TNP3T 5 03
WeCIG CEETEM TreaT Mad Rasa !

i rors asnper
i oe

potter EF TCL “1m tant if Urs aa
‘Tan TAIN Brace IT 1S POR TO Tee
WALID? f° fig cray? ELIS HL,

 
"
/content/processed_invoices/86462754.tif,"WINIEREO EMEAHL
226 Gast 6th Suet,
New You, New York 20016

242-$92-8092

November 2, 1999

Scott Benson
Toe, °

Lorillard,
714 Green Valley Rosd Ir
Greensboro, NC 27408 qi

| Invoice #3507

FOR PROFESSIONAL SERVICES RENDERED: .

  
  

wmmemnteesersssssentsonanvansers S550,00

auamneaesevsonavensnonenss senescseroar TRS,

PSLE9598
"
/content/processed_invoices/2070403552.tif,"|

esgearOLoe

   

    
"
/content/processed_invoices/2085531592.tif," 
  
 

NEW YORK UNIVERSITY SCHOOL OF MEDICINE
545 First Avenue
. New York, N. ¥. 10016
Restricted Funds SC1
Date;
Invoke Nos,
AGHo, CUFS: tn
AGNS FUE 3 .
= Phida iors, USA“ ~ .
tS Maury Street
«Richmond, VA 23224
Abn: Research Center ~- . .
. ‘Tapas Sengupta, :
= Peplect Manager =

Ooneile Suscepubiny to Tobseco Smoketnduced
Lung Cancee

re ee ee ed

Principal lnveatigator: ae

Invoke Pesiod:

sonee Toa SEPLETIIO SI, F091
Contract Numbers

tet Quovterty Payment requost a3 por Adie 3 of Contract
1S SAS CASTS for Equipment

Arthony: fang, Assistant Connie Restricted Funds

 

 

fake Chee! rs York Ushenity Sabeol of Stevicleg

Eoorasd Tos Raeriied Feeds $C
nN

Exctecoth Ona Cozy of trveice 8
a
a
a
=
a
o
nv

DUOMAC bed 3am 1d Co berive
"
/content/processed_invoices/CTRCONTRACTS003894-3.tif,"CTR Contract No, 3

Pinancial Staterccat

For tha Poriod 6/1/70 to 11/30/70

————————

Wane of Investigators

Project Titlar

Salaries
Consunabla Supplies
Othar Expenses
Pernanent Equipcent

Ovarhead

Outstanding Comnitaents

Willis H. Riesea, Ph.D.

Bioonergatic and Endocrine Studies on
Cigaratte Soke and Stress Interrela~
tionships

$12,288.02

773.78

 

16,559.09
Sub Total $29,620,899

9,338.25

 

TOTAL $38,959.14

Ii@ RESEARCH INSTITUTE

2. R, Plonis
Adzinistrative Supervisor

Deconber 16, 1970 .

CTR CONTRACTS 003894 -

11223634
"
/content/processed_invoices/83545230.tif," 

Cant oy? dunes DAT MeaviC ae wee sary YOM aed Otkeew peoee ssvo;rage w/a
.
'
’
.
. ’
TRVOTCE
05440
BS qanei hee ey
FECT V tate pyr ye
Deaten terete rarnety re PYLNY LI? oe
Terdscsts 3-002
foc asa ok {i sore Syyy
’ thot
“‘ustozor! JON770 9 JOB NUMBER: ID: RF .
JONSO DAY REAVIS & POGUE ARGOB41
47 WEST WACKER DR. STE 3500
TOM GARDNER,
CHIcAcO Ib ¢oaoL
SAAKE CHICKS PAYABLE TO MIDLALINK WORLDWIDE INC.
JOB TITLE: SAP HAVAIL LAWYRRS DUBS
.
SeDESCRIPTIONSS
25 60 HIN YH @ $85 $1,625.00
: oo
w
a
>
wn
nD
w
o

Tnvaica Avount

$1,625.00
"
/content/processed_invoices/2028719456.tif,"Hee py
fuagret

 

rn

Reine

2ESEP. N92, hs, a

on = Pe
( 39.085.007 Suazo [Bsvonvr 191320
LIYNG9 jae add

.

{

 

. . *.
Says simenental-commertae ietel \
Keeerenteerret 936° WAS Zerentom

 

- - . .?
. CAR Se Beveled ow” .
. TOLLAAN $01¢
ee fae, , PS2E STesTevENs voce peu * .
. . -
. . . . moa.
Ae ane mete ntens enters mens fon ittenten + .
Sev oteatney cat gear botpree enamm neteeteeeted .

 
   

   
 

Bs
So
3B
3
aq
»
: : “| .2
2.662 a
Br @
TOTAAL DTH * wae le,

    
  

*

 

AFaNIbIO: * an faperes
"
/content/processed_invoices/2028708744.tif," 

ee ye we -- ce tte
ae . “ay, “6479 guTeona ih

 

 

FE

RU SH Yias °
- CRC-c. “CONTRACT RESEARCH CENTER JOVDARPAL « .

 

 

   

 

   
  

 

+ Business Aanuistrason, : . Bnzzewtm ° * oS
. erase .
Geasienrsoisesawerier ~ ""TolabevAs Os Phage 1008 .
. TMLEYAX (fax nres 02/687 91 20}. “Toteooettaiipnona? 00720 6564 .
Murex . ‘Tolotaast sdtaxs 02725 12 09° -¢
beasVe Varkoopsdionst coe . .
Brussdlvvatuunveg 268 - . te f
B-2090 ovarijae . Joo. sce
. o4 _ 7 ’ ~ cee SEL .
. ing NefCommanda Nos 1524/94 onan RA
. dt Yovel ey Oa Pandas be Frmenseny . . .
. pines Came rmme behets)” te . .
‘ pankoopvearweardans zie drfof van 13 maa.d9* - . . .
“ _ . .- “
*POSITIE © HOEVEELHEID EENHEIO- AHTIXELOMYCHALMING . PRUs
“+ postion QUANITIE§ «= UNITE. DESSGHATION D’ARTICLE eee ° PRX .
_ ¢ . * @~A . .
o ok 4x kg ~Nato2, raf.” B22265 te ele aoe .
- - aan BF A17y-/kg 4.2¢8.=
te ee . TOTAALI. 3.4268 y~ * .
wt, : . “a “ .
. . e ‘ . . . - . we . ‘ .
+ . ° . oe a * . .
oo
- oe . Noe
+ .
. mre
“ ‘ 3 .
“Ss.
g
.
Tate
a.

 

Af ie =<
, [stulngecrO8a debe * *3do weoit Gd . inane °

 

ory

  

> “Haraasponeeoagaant

 

. « Wiungretcerendiin dbs tranko e
728 bid kégtanta Botaliig -

3 fmm To erantens : :
of . . ’ o woes .

  

/

   
"
/content/processed_invoices/11244511.tif,"     
  
           
      
                

  

. oe . . ‘* - “ee ee gt as
. oe oe . . oF
Sum CHECK P. LE TO
UNION © CARBIO“ CORPORATION + INVOICE ectort CARBIDE CORFOLA Tore MOCK CAR OTvitin
Ged xa RAR DION . Covenant Frad Ayton
rere mene, btentett wn P.O, Boa P, Oct eee ertiiad om

Anrocalgat Maneger

   

Aelng Daba W, Covered Cah HIE ong TF V8 Ba BS, Lary Renta aed Cevetagnend Miah babe

      
  

  

     
  
 
  
  
      
   
             
  

ee . “ come
. For ELS rts ut bo teas Soop oot
[xz lepiacs oat ee ote oe ood eed
: .. . [RRS
. . set Aecomnnt
:: . wae 8d eee
i . te ne]
‘TE CORICIL, FOR TOBACCO RESEARGH USA, IHC.
ACCOUNTS PAYABLE , .
Vio EAST SOTH STREET .

L NeW YORK, KEW YORK Tooze _I sya” 1 .

DOT Sere TT ——— ‘ee ’
Jeu 25,
ee co

 

 

TS ereerrne OTITIS ERTS

DESCRIPTION

 

* oe ge tide oo
i tal . . -

SUPPLEPENTAL SHORE HONITORING STUDIES
v Deco, wir

       
       
 
 

Relee any qvestions regecdiog la Larelze for Accuaate Retolrebla Depermment, pene sugest,

 

extenslan FINI, Arve Code bh, + . ee .
wom . «ft . .

Oat e tie Nae eo eeeedme tenet a temempereen rs teem Pomme ¢ mtn
. : . ; 2.

. 2

2

. . :

.
. "" 3
. wo . ot ead
.. . fet,
. . ted feat toe .

“ ‘oo? . CTR: conTRACcTS: 024762"" *

 
"
/content/processed_invoices/2001211506.tif,"° mvorce No... 6807
Taternatlonal Researehe and Deoclsprnent Carpsration _ =

SE | fanttannd wemese enett J enn fame cnie / name sane

 

  
 
 

Dre Thoeas $

Director of ‘
$0 ratttep Yor rel Center .

F.0. Dow 2638) -

Rleheoed, VA 29261,

 
  

SEDO / NSE

Pe PO ry

   
 
 

Tor Profevelonal Servicas

Acata Orad Tontetty Stety tu Bate
‘Vana Anovat Tevolced on October 23,1977

  

  

 

 

x - 3 6
ap oo
. iB -
Rn a
"
/content/processed_invoices/2064339410.tif,"OAT IO“
- . TRVOICE
A ISiM. 2 Sajexs Order

 

P.O, Box 651208
PEEVES ciumorre sczeassizoghir via ues Reo

2. CAURENS. SC
sits Tera PPO

 
 
 
      
    
  

 

Ship Tot
PHILIP HORRIS U.S.A. RI
301 HILL CARTEA PRNY

ASHLANG VA
ATH WILLIE HOUCK 22005

 
 

& Tor

7940 FHILIP HORRIS U.S.A. ar
TIK BEANE. DIR. NEH BUSINESS
BUSINESS DEVELOPHENT

429 PARK AVENUE

HEW YORK, HY = 10017

     
  
 
   
       
  
  
  
   
  
   
 
 
 
         
   
         
  

  

  

CT 1 CERTS
HEATER ANO HRE

ayacny Teras
a!

    

  

Sates Rep 215 Cost FO
p

         

20 BHASSOS 771 LU-A5305. 12.9000 260,0C
20 Charge sao FIRING OTHER 1750000

”

rt
OC

OTéEEYIOz

HEH LOCHSOX ADDRESS! ALSIMAG TECHNICAL CERANICE
. P.O. BOX &51205. CHARLOTTE, NC 28265-1206
BUYER ASSUNES ALL RESPONSIBILITIES FOR COLLECTION COSTZ.
BUYER ASSUHES APPLICABLE SALEE/USE TAX LIABILITY OUTSIDE
SOUTH CAROLINA (NOT LICENSEO 7O CDLLECT TAX OUTSIDE SC).

  

Sale Aaoont 240.0""

PLANT LocaTnoe: Hise Amownt V7500. Q

SEPORT ANY DGCRU ANOTS BYUEDATELY, OO NOT Hepooy F140 PO Bon Set Sales Tax ot
AETUAN 00003 WITHOUT ROA MIUBER, ‘Lasere, Sovm Carina Fretght {9.7
QUALITY COMPLADITE LEST BE REPCATED WINE =| NOURTS: ano arene wanna nnn nan?

Sibtra nrvea nacerT er baru SETH TIE Moroes Recowedeg TOTAL V7TEE 67!

(BC1VE29215 (user Fervor
nossa 169 Per}

   
   
   

‘PLEASE PAY, THIS ALSOUIIT, 3

CUSTOMER

 
"
/content/processed_invoices/96148752.tif,"TEOF OHA: WALONCIN CO.
ET ADONESS: 200 WHLMOT I.
CITY: DEE LELD STATES

 

PAYMENT DULFAOU LONLLANG FORTHE __o18 QUARTER 1001 LNDEA THE.
ROPELLARO WERCHANDsan3 PLM

PLANT ATIACHCO IS A LNT Ds DUALETING BTOAFA

X08 » 3190.00
Keo = $9.00
Xtss0_ = 30.00
Xuse = 30.00

Etec} Roareonconi)

 

 
      
   
 

   

 

 

o o « 9 Xur099 $0.00
9 = . = o Xero = $0.00
* 2 = o Xeuzse $0.00

o Xe 30.00.

       

UC Ls OU AREER PATSTNT DUE >

Yors, quanrerey rarurnt out *L senso _|

 

remanent one 96148752
"
/content/processed_invoices/91542409.tif,"  
    
       

Seve: eA

2 Pano Md Os Pact (Ap ens mre
ne AN RS Lane in

 

, . Saat
ereetr 1 ir 4

srrees [ised] LPR] | ee eemoes

Cae RESTA aUnrscEs —* [sat] lait) Hepa Rest arariges:

ee .. Lea Loe Zi tden seecs

ORK * aT aga) © bs pores

  

Yous: 299 aT 29 DAYS

eA TOTAL ECE 1S

 
"
/content/processed_invoices/2074104005.tif,"PHILIP MORRIS mater |
VOUCHER

 
"
/content/processed_invoices/2024525521.tif,"Ree
i c tet!
a

os

O54 5

Tote Beco Loe {, i UT

Set VAIsa oo.
3820102 ¢

* Taceeomnicant =

rae Liste Hegerasn

ee aes

«” RDEAUDITAIRE INSTALLATION AND
+ AIR, QUALITY DISPECTION

To the net’ Auditales “installation ad hspectton the all
Aendling unite and thele cuetwork systems serring the Phillp
Mocrla bullding foeated at HO Westchester Avence a Ryebrook,
Hew Yorks.

‘The alte. work wat “oSaducted' on Say th to tin of Sencary
w9r and Gopltcate roples, of our formal fepert are _baclased
wlth thle bs

""Total pri¢a now

 
"
